feedback_id,customer_id,store_id,rating,comment,channel,date,year_month
26977,6338,10,1,Price is not justified for the quality.,In-Store,2022-07-07,2022-07
26978,6381,2,5,Outstanding support and great deals.,App,2025-11-10,2025-11
26979,6044,10,5,Best electronics store in the city!,Website,2025-01-18,2025-01
26980,6079,2,1,Overpriced and poor quality.,Website,2026-01-07,2026-01
26981,6088,10,5,Quick billing and smooth process.,Phone-Call,2022-01-17,2022-01
26982,6125,4,5,Amazing product quality. Very satisfied.,Website,2025-06-01,2025-06
26983,6316,9,5,Super fast billing and great ambience.,WhatsApp,2023-11-23,2023-11
26984,6339,5,3,Service was okay but could be improved.,App,2024-07-10,2024-07
26985,6456,4,5,Five stars well deserved!,In-Store,2023-05-01,2023-05
26986,6174,4,1,Overpriced and poor quality.,Website,2025-02-24,2025-02
26987,6089,7,4,Super fast billing and great ambience.,In-Store,2025-09-02,2025-09
26988,6392,3,4,Good value for money.,Website,2024-10-23,2024-10
26989,6006,8,3,Service was okay but could be improved.,Phone-Call,2025-10-14,2025-10
26990,6090,1,4,Staff went above and beyond to help.,Website,2022-01-18,2022-01
26991,6449,5,4,Staff went above and beyond to help.,Phone-Call,2023-08-17,2023-08
26992,6068,4,1,Price is not justified for the quality.,WhatsApp,2023-05-28,2023-05
26993,6474,6,3,Satisfactory but room for improvement.,App,2025-06-21,2025-06
26994,6123,5,3,Product meets basic expectations.,In-Store,2023-02-07,2023-02
26995,6021,2,3,Product meets basic expectations.,WhatsApp,2022-07-02,2022-07
26996,6332,6,4,Super fast billing and great ambience.,Website,2025-03-19,2025-03
26997,6385,10,4,Amazing product quality. Very satisfied.,In-Store,2025-12-11,2025-12
26998,6217,8,3,Satisfactory but room for improvement.,In-Store,2023-06-11,2023-06
26999,6467,1,5,Best electronics store in the city!,Phone-Call,2023-12-16,2023-12
27000,6126,2,4,Good value for money.,WhatsApp,2022-11-13,2022-11
27001,6398,2,5,Outstanding support and great deals.,Phone-Call,2022-09-09,2022-09
27002,6244,10,5,Good value for money.,Email,2024-10-06,2024-10
27003,6163,2,5,Will definitely come back again!,Phone-Call,2025-02-18,2025-02
27004,6211,7,4,Will definitely come back again!,In-Store,2025-05-14,2025-05
27005,6061,10,5,Quick billing and smooth process.,Email,2025-09-16,2025-09
27006,6147,7,5,Five stars well deserved!,In-Store,2024-10-10,2024-10
27007,6009,1,4,Super fast billing and great ambience.,App,2022-12-21,2022-12
27008,6273,9,5,Store was clean and well organized.,App,2022-04-21,2022-04
27009,6478,2,5,Super fast billing and great ambience.,App,2025-09-15,2025-09
27010,6097,2,5,Amazing product quality. Very satisfied.,WhatsApp,2026-03-14,2026-03
27011,6316,2,1,Price is not justified for the quality.,Phone-Call,2024-08-04,2024-08
27012,6248,10,5,Amazing product quality. Very satisfied.,In-Store,2025-07-14,2025-07
27013,6152,6,4,Good value for money.,WhatsApp,2023-10-23,2023-10
27014,6285,3,3,Service was okay but could be improved.,Website,2025-02-17,2025-02
27015,6361,4,4,Quick billing and smooth process.,WhatsApp,2022-10-11,2022-10
27016,6313,8,3,Would recommend to friends.,Website,2024-08-15,2024-08
27017,6448,8,2,Will not visit again. Terrible experience.,WhatsApp,2022-11-03,2022-11
27018,6041,2,3,Product meets basic expectations.,In-Store,2024-02-10,2024-02
27019,6140,1,4,Five stars well deserved!,In-Store,2024-08-26,2024-08
27020,6357,6,3,Service was okay but could be improved.,Website,2022-02-22,2022-02
27021,6318,6,5,Best electronics store in the city!,In-Store,2022-10-29,2022-10
27022,6260,8,4,Staff went above and beyond to help.,WhatsApp,2023-04-04,2023-04
27023,6010,7,3,Product meets basic expectations.,In-Store,2023-08-26,2023-08
27024,6178,1,3,Product meets basic expectations.,WhatsApp,2023-01-30,2023-01
27025,6470,9,4,Will definitely come back again!,Email,2026-01-09,2026-01
27026,6415,3,5,Five stars well deserved!,App,2025-05-28,2025-05
27027,6438,8,4,Staff went above and beyond to help.,Phone-Call,2025-10-05,2025-10
27028,6274,5,5,Outstanding support and great deals.,App,2024-08-05,2024-08
27029,6071,6,5,Good value for money.,Phone-Call,2024-03-19,2024-03
27030,6475,8,3,Satisfactory but room for improvement.,In-Store,2022-01-24,2022-01
27031,6406,10,1,Will not visit again. Terrible experience.,Phone-Call,2022-02-10,2022-02
27032,6121,6,1,Return process was complicated.,App,2022-06-25,2022-06
27033,6252,4,5,Five stars well deserved!,In-Store,2024-06-01,2024-06
27034,6107,7,4,Outstanding support and great deals.,In-Store,2025-12-10,2025-12
27035,6003,3,3,"Met some expectations, decent selection.",In-Store,2024-10-17,2024-10
27036,6365,8,3,"Average experience, nothing special.",App,2025-06-29,2025-06
27037,6067,4,4,Five stars well deserved!,WhatsApp,2022-07-24,2022-07
27038,6277,1,5,Will definitely come back again!,In-Store,2024-08-30,2024-08
27039,6362,4,5,Staff went above and beyond to help.,WhatsApp,2025-03-15,2025-03
27040,6302,8,3,Store was clean but staff seemed busy.,In-Store,2023-05-21,2023-05
27041,6171,2,3,Satisfactory but room for improvement.,Phone-Call,2026-01-01,2026-01
27042,6138,6,5,Store was clean and well organized.,WhatsApp,2022-04-24,2022-04
27043,6197,3,1,Will not visit again. Terrible experience.,In-Store,2024-07-07,2024-07
27044,6436,8,4,Will definitely come back again!,App,2024-05-23,2024-05
27045,6418,5,3,Product meets basic expectations.,In-Store,2023-07-18,2023-07
27046,6013,5,3,"Average experience, nothing special.",Website,2024-08-28,2024-08
27047,6413,10,3,"Average experience, nothing special.",Phone-Call,2025-09-09,2025-09
27048,6387,1,3,Product meets basic expectations.,Website,2025-12-18,2025-12
27049,6004,8,1,"Product is average, expected much more.",Website,2026-01-23,2026-01
27050,6009,10,3,Would recommend to friends.,Phone-Call,2024-12-14,2024-12
27051,6053,6,4,Amazing product quality. Very satisfied.,Phone-Call,2022-10-10,2022-10
27052,6372,2,1,Will not visit again. Terrible experience.,WhatsApp,2026-03-02,2026-03
27053,6061,6,4,Five stars well deserved!,Email,2022-05-02,2022-05
27054,6453,8,5,Store was clean and well organized.,Phone-Call,2024-05-04,2024-05
27055,6193,5,3,Store was clean but staff seemed busy.,Email,2025-04-29,2025-04
27056,6463,2,5,Store was clean and well organized.,In-Store,2024-07-05,2024-07
27057,6431,10,5,Staff went above and beyond to help.,Email,2025-10-25,2025-10
27058,6414,4,2,Overpriced and poor quality.,WhatsApp,2023-03-10,2023-03
27059,6487,5,3,Store was clean but staff seemed busy.,Website,2025-04-29,2025-04
27060,6439,7,4,Super fast billing and great ambience.,WhatsApp,2025-11-29,2025-11
27061,6081,1,1,Packaging was damaged on arrival.,Website,2024-10-02,2024-10
27062,6194,2,3,Store was clean but staff seemed busy.,Phone-Call,2022-01-09,2022-01
27063,6398,5,1,"Product is average, expected much more.",WhatsApp,2026-01-05,2026-01
27064,6152,5,3,Service was okay but could be improved.,Phone-Call,2024-01-24,2024-01
27065,6357,5,2,Packaging was damaged on arrival.,Email,2025-04-25,2025-04
27066,6152,3,2,Below average experience overall.,Website,2025-10-02,2025-10
27067,6384,2,5,Outstanding support and great deals.,Website,2024-10-24,2024-10
27068,6417,8,4,Quick billing and smooth process.,Website,2023-06-10,2023-06
27069,6409,4,4,Store was clean and well organized.,Website,2024-08-27,2024-08
27070,6063,10,5,Amazing product quality. Very satisfied.,Phone-Call,2024-07-23,2024-07
27071,6197,9,4,Staff went above and beyond to help.,In-Store,2022-06-02,2022-06
27072,6483,10,5,Good value for money.,WhatsApp,2022-05-06,2022-05
27073,6201,8,1,"Billing took forever, staff was rude.",Email,2024-06-28,2024-06
27074,6366,6,4,Super fast billing and great ambience.,App,2024-12-01,2024-12
27075,6339,9,4,Will definitely come back again!,App,2024-04-24,2024-04
27076,6418,1,5,Staff went above and beyond to help.,WhatsApp,2025-04-15,2025-04
27077,6135,7,4,Store was clean and well organized.,WhatsApp,2025-09-19,2025-09
27078,6048,5,3,Would recommend to friends.,WhatsApp,2025-07-29,2025-07
27079,6070,10,5,Best electronics store in the city!,WhatsApp,2024-05-25,2024-05
27080,6276,2,4,Five stars well deserved!,In-Store,2025-08-02,2025-08
27081,6121,2,5,Will definitely come back again!,WhatsApp,2023-10-04,2023-10
27082,6202,6,3,Store was clean but staff seemed busy.,Website,2024-01-02,2024-01
27083,6459,1,5,Staff went above and beyond to help.,Website,2023-12-09,2023-12
27084,6309,6,4,Store was clean and well organized.,Email,2026-03-23,2026-03
27085,6067,1,5,Will definitely come back again!,App,2023-12-07,2023-12
27086,6340,6,4,Quick billing and smooth process.,Phone-Call,2023-03-26,2023-03
27087,6282,8,4,Store was clean and well organized.,In-Store,2022-02-07,2022-02
27088,6037,5,5,Outstanding support and great deals.,WhatsApp,2024-03-07,2024-03
27089,6321,1,3,"Average experience, nothing special.",App,2022-05-19,2022-05
27090,6402,7,4,Best electronics store in the city!,Phone-Call,2023-07-04,2023-07
27091,6017,10,3,Service was okay but could be improved.,In-Store,2025-02-14,2025-02
27092,6397,6,3,"Met some expectations, decent selection.",App,2022-04-30,2022-04
27093,6119,3,1,"Long waiting time, no one attended to us.",WhatsApp,2025-10-25,2025-10
27094,6211,5,1,Will not visit again. Terrible experience.,WhatsApp,2023-01-14,2023-01
27095,6500,9,4,Best electronics store in the city!,In-Store,2024-06-06,2024-06
27096,6118,7,4,Super fast billing and great ambience.,Email,2022-09-22,2022-09
27097,6465,7,2,Return process was complicated.,Phone-Call,2024-07-14,2024-07
27098,6276,2,3,Store was clean but staff seemed busy.,WhatsApp,2023-04-07,2023-04
27099,6222,5,2,Packaging was damaged on arrival.,Phone-Call,2026-03-19,2026-03
27100,6205,9,4,Amazing product quality. Very satisfied.,Phone-Call,2022-09-10,2022-09
27101,6025,10,1,Limited product options and low stock.,Phone-Call,2025-07-28,2025-07
27102,6427,2,4,Staff went above and beyond to help.,Website,2025-05-04,2025-05
27103,6300,10,3,Service was okay but could be improved.,WhatsApp,2025-03-11,2025-03
27104,6435,9,5,Best electronics store in the city!,In-Store,2024-06-09,2024-06
27105,6368,2,2,"Product is average, expected much more.",WhatsApp,2022-03-09,2022-03
27106,6242,9,4,Outstanding support and great deals.,Email,2025-08-09,2025-08
27107,6356,10,5,Quick billing and smooth process.,Website,2025-08-23,2025-08
27108,6416,3,5,Amazing product quality. Very satisfied.,Email,2024-01-31,2024-01
27109,6327,7,5,Quick billing and smooth process.,Phone-Call,2022-08-23,2022-08
27110,6274,3,4,Will definitely come back again!,WhatsApp,2026-02-21,2026-02
27111,6321,4,4,Best electronics store in the city!,WhatsApp,2024-03-24,2024-03
27112,6201,4,1,Overpriced and poor quality.,App,2022-07-09,2022-07
27113,6237,3,2,Price is not justified for the quality.,Email,2024-03-05,2024-03
27114,6471,8,1,"Long waiting time, no one attended to us.",App,2023-09-22,2023-09
27115,6093,3,4,Staff went above and beyond to help.,In-Store,2022-04-14,2022-04
27116,6223,7,3,Store was clean but staff seemed busy.,Website,2023-04-21,2023-04
27117,6209,2,5,Quick billing and smooth process.,Phone-Call,2024-10-01,2024-10
27118,6321,2,2,Packaging was damaged on arrival.,In-Store,2024-06-05,2024-06
27119,6169,9,5,Store was clean and well organized.,Phone-Call,2023-07-26,2023-07
27120,6044,10,3,Service was okay but could be improved.,WhatsApp,2023-02-28,2023-02
27121,6024,3,1,Below average experience overall.,WhatsApp,2023-04-26,2023-04
27122,6202,6,3,"Met some expectations, decent selection.",App,2022-07-17,2022-07
27123,6177,2,5,Store was clean and well organized.,WhatsApp,2023-05-28,2023-05
27124,6189,7,2,Packaging was damaged on arrival.,Phone-Call,2022-05-12,2022-05
27125,6200,9,1,Packaging was damaged on arrival.,Website,2025-10-29,2025-10
27126,6171,6,5,Best electronics store in the city!,Website,2024-02-29,2024-02
27127,6367,7,1,Return process was complicated.,WhatsApp,2024-06-24,2024-06
27128,6310,8,5,Quick billing and smooth process.,App,2023-09-05,2023-09
27129,6181,9,4,Store was clean and well organized.,In-Store,2023-03-08,2023-03
27130,6440,2,4,Best electronics store in the city!,Email,2022-01-10,2022-01
27131,6074,9,4,Quick billing and smooth process.,Phone-Call,2023-01-08,2023-01
27132,6491,3,4,Will definitely come back again!,Website,2023-01-26,2023-01
27133,6424,8,5,Amazing product quality. Very satisfied.,Email,2022-12-29,2022-12
27134,6039,6,4,Good value for money.,Website,2024-08-24,2024-08
27135,6428,2,3,Product meets basic expectations.,App,2023-02-19,2023-02
27136,6480,4,1,"Long waiting time, no one attended to us.",Phone-Call,2023-11-06,2023-11
27137,6015,9,3,"Met some expectations, decent selection.",Website,2022-11-20,2022-11
27138,6018,7,4,Five stars well deserved!,Website,2023-09-10,2023-09
27139,6044,7,2,Will not visit again. Terrible experience.,In-Store,2025-05-04,2025-05
27140,6095,10,3,Would recommend to friends.,Email,2025-06-08,2025-06
27141,6169,3,4,Good value for money.,Email,2022-11-02,2022-11
27142,6076,9,4,Staff went above and beyond to help.,Phone-Call,2025-04-22,2025-04
27143,6216,4,2,Limited product options and low stock.,App,2023-09-10,2023-09
27144,6302,10,5,Five stars well deserved!,Website,2022-08-03,2022-08
27145,6216,8,5,Best electronics store in the city!,In-Store,2024-02-13,2024-02
27146,6113,3,5,Outstanding support and great deals.,Phone-Call,2025-09-08,2025-09
27147,6128,3,3,Would recommend to friends.,Website,2022-04-30,2022-04
27148,6398,1,5,Will definitely come back again!,Email,2022-10-29,2022-10
27149,6167,2,4,Quick billing and smooth process.,Email,2024-07-01,2024-07
27150,6125,4,3,Would recommend to friends.,In-Store,2025-01-12,2025-01
27151,6247,10,3,Service was okay but could be improved.,App,2024-10-31,2024-10
27152,6212,1,2,Below average experience overall.,In-Store,2025-05-24,2025-05
27153,6003,3,5,Staff went above and beyond to help.,Email,2022-08-19,2022-08
27154,6374,2,5,Best electronics store in the city!,Website,2022-01-11,2022-01
27155,6295,2,4,Outstanding support and great deals.,Email,2024-11-21,2024-11
27156,6358,9,4,Outstanding support and great deals.,Phone-Call,2022-10-21,2022-10
27157,6180,9,4,Quick billing and smooth process.,WhatsApp,2025-07-19,2025-07
27158,6241,6,4,Good value for money.,In-Store,2022-11-19,2022-11
27159,6389,8,4,Will definitely come back again!,WhatsApp,2023-08-06,2023-08
27160,6049,1,5,Outstanding support and great deals.,App,2026-01-12,2026-01
27161,6317,6,2,Below average experience overall.,WhatsApp,2025-03-01,2025-03
27162,6133,4,4,Staff went above and beyond to help.,In-Store,2023-12-12,2023-12
27163,6259,2,4,Super fast billing and great ambience.,Email,2023-10-28,2023-10
27164,6212,4,5,Super fast billing and great ambience.,Phone-Call,2023-11-17,2023-11
27165,6447,5,4,Will definitely come back again!,Website,2025-10-11,2025-10
27166,6011,10,2,"Billing took forever, staff was rude.",Email,2024-02-03,2024-02
27167,6034,7,3,Store was clean but staff seemed busy.,Phone-Call,2024-01-05,2024-01
27168,6061,1,2,Will not visit again. Terrible experience.,Phone-Call,2023-12-17,2023-12
27169,6006,9,5,Five stars well deserved!,App,2023-08-20,2023-08
27170,6357,7,3,Store was clean but staff seemed busy.,Email,2025-05-01,2025-05
27171,6417,10,4,Best electronics store in the city!,In-Store,2023-08-19,2023-08
27172,6056,3,2,Return process was complicated.,Email,2025-02-15,2025-02
27173,6358,1,2,Will not visit again. Terrible experience.,WhatsApp,2026-03-09,2026-03
27174,6079,9,3,"Met some expectations, decent selection.",Email,2025-09-27,2025-09
27175,6057,4,3,Would recommend to friends.,WhatsApp,2025-08-30,2025-08
27176,6345,10,5,Five stars well deserved!,WhatsApp,2023-11-18,2023-11
27177,6437,8,3,"Met some expectations, decent selection.",WhatsApp,2026-02-08,2026-02
27178,6015,4,2,Overpriced and poor quality.,WhatsApp,2024-08-26,2024-08
27179,6133,8,3,Service was okay but could be improved.,Phone-Call,2022-11-14,2022-11
27180,6483,5,3,"Met some expectations, decent selection.",Website,2025-05-29,2025-05
27181,6271,1,5,Five stars well deserved!,In-Store,2025-06-05,2025-06
27182,6329,2,1,Packaging was damaged on arrival.,WhatsApp,2022-02-06,2022-02
27183,6052,9,4,Quick billing and smooth process.,In-Store,2024-06-14,2024-06
27184,6497,6,5,Good value for money.,In-Store,2024-05-03,2024-05
27185,6205,1,5,Outstanding support and great deals.,Email,2025-01-25,2025-01
27186,6268,4,3,Store was clean but staff seemed busy.,App,2023-08-04,2023-08
27187,6357,8,3,"Average experience, nothing special.",In-Store,2022-12-09,2022-12
27188,6183,9,4,Quick billing and smooth process.,Phone-Call,2026-02-06,2026-02
27189,6135,10,4,Amazing product quality. Very satisfied.,In-Store,2022-01-23,2022-01
27190,6261,9,5,Five stars well deserved!,Email,2024-09-28,2024-09
27191,6436,5,4,Will definitely come back again!,App,2026-03-16,2026-03
27192,6046,3,1,Limited product options and low stock.,Phone-Call,2024-01-06,2024-01
27193,6013,4,5,Outstanding support and great deals.,Email,2022-05-23,2022-05
27194,6206,8,1,"Product is average, expected much more.",Phone-Call,2022-02-07,2022-02
27195,6214,7,5,Staff went above and beyond to help.,In-Store,2024-02-15,2024-02
27196,6167,3,5,Quick billing and smooth process.,App,2025-02-04,2025-02
27197,6125,9,3,Store was clean but staff seemed busy.,WhatsApp,2025-09-10,2025-09
27198,6392,1,2,Overpriced and poor quality.,WhatsApp,2022-01-13,2022-01
27199,6421,6,4,Super fast billing and great ambience.,Website,2024-04-02,2024-04
27200,6001,4,4,Will definitely come back again!,In-Store,2026-03-30,2026-03
27201,6241,6,3,Store was clean but staff seemed busy.,Email,2023-04-27,2023-04
27202,6112,9,5,Staff went above and beyond to help.,WhatsApp,2023-10-05,2023-10
27203,6230,7,4,Best electronics store in the city!,Website,2025-09-17,2025-09
27204,6118,10,4,Good value for money.,In-Store,2022-11-27,2022-11
27205,6024,1,1,Limited product options and low stock.,App,2024-01-13,2024-01
27206,6286,7,2,Return process was complicated.,Website,2025-03-20,2025-03
27207,6047,9,5,Best electronics store in the city!,Email,2024-07-24,2024-07
27208,6425,3,5,Will definitely come back again!,App,2023-04-15,2023-04
27209,6472,8,5,Five stars well deserved!,In-Store,2024-11-29,2024-11
27210,6474,6,3,Would recommend to friends.,Phone-Call,2025-12-14,2025-12
27211,6286,2,5,Best electronics store in the city!,Phone-Call,2025-02-04,2025-02
27212,6481,3,3,Product meets basic expectations.,App,2025-09-23,2025-09
27213,6446,9,4,Staff went above and beyond to help.,Phone-Call,2026-03-11,2026-03
27214,6329,10,4,Staff went above and beyond to help.,In-Store,2024-02-18,2024-02
27215,6007,9,2,"Product is average, expected much more.",Email,2023-08-23,2023-08
27216,6298,10,4,Super fast billing and great ambience.,App,2022-04-29,2022-04
27217,6001,6,3,"Met some expectations, decent selection.",In-Store,2025-08-28,2025-08
27218,6036,9,4,Will definitely come back again!,Phone-Call,2024-05-23,2024-05
27219,6435,3,3,"Met some expectations, decent selection.",App,2022-06-08,2022-06
27220,6488,9,2,"Long waiting time, no one attended to us.",Phone-Call,2023-12-05,2023-12
27221,6121,4,5,Quick billing and smooth process.,Website,2026-02-26,2026-02
27222,6483,6,5,Staff went above and beyond to help.,In-Store,2022-03-16,2022-03
27223,6224,10,5,Quick billing and smooth process.,Website,2022-09-01,2022-09
27224,6300,4,5,Five stars well deserved!,Website,2023-06-24,2023-06
27225,6473,3,1,Return process was complicated.,Website,2025-01-01,2025-01
27226,6291,10,4,Five stars well deserved!,Website,2024-03-27,2024-03
27227,6215,5,2,"Product is average, expected much more.",App,2025-07-27,2025-07
27228,6060,7,2,"Product is average, expected much more.",Website,2024-07-28,2024-07
27229,6247,10,1,Limited product options and low stock.,Phone-Call,2024-10-11,2024-10
27230,6045,5,4,Super fast billing and great ambience.,In-Store,2022-05-27,2022-05
27231,6033,2,4,Will definitely come back again!,Website,2022-05-01,2022-05
27232,6046,2,2,Price is not justified for the quality.,App,2022-09-27,2022-09
27233,6286,2,4,Quick billing and smooth process.,App,2025-06-29,2025-06
27234,6433,5,4,Staff went above and beyond to help.,Website,2025-01-20,2025-01
27235,6302,2,1,Return process was complicated.,WhatsApp,2022-09-15,2022-09
27236,6206,5,4,Quick billing and smooth process.,WhatsApp,2025-02-23,2025-02
27237,6149,5,3,Store was clean but staff seemed busy.,In-Store,2024-06-12,2024-06
27238,6333,8,5,Will definitely come back again!,App,2022-09-10,2022-09
27239,6228,9,3,Service was okay but could be improved.,WhatsApp,2023-04-17,2023-04
27240,6170,4,3,"Met some expectations, decent selection.",Phone-Call,2022-12-18,2022-12
27241,6302,1,5,Five stars well deserved!,Email,2023-08-03,2023-08
27242,6149,7,3,Store was clean but staff seemed busy.,Website,2022-06-01,2022-06
27243,6315,2,5,Amazing product quality. Very satisfied.,Website,2024-08-02,2024-08
27244,6325,4,4,Quick billing and smooth process.,Phone-Call,2024-10-14,2024-10
27245,6046,4,2,Price is not justified for the quality.,WhatsApp,2022-08-14,2022-08
27246,6353,2,5,Staff went above and beyond to help.,WhatsApp,2023-05-20,2023-05
27247,6224,6,2,Limited product options and low stock.,Website,2023-05-16,2023-05
27248,6139,2,2,"Long waiting time, no one attended to us.",WhatsApp,2025-05-13,2025-05
27249,6300,2,5,Store was clean and well organized.,App,2022-10-06,2022-10
27250,6057,4,3,Would recommend to friends.,WhatsApp,2022-05-29,2022-05
27251,6005,5,1,Packaging was damaged on arrival.,Website,2022-01-31,2022-01
27252,6277,9,3,Would recommend to friends.,In-Store,2023-08-02,2023-08
27253,6001,8,4,Amazing product quality. Very satisfied.,Email,2025-01-27,2025-01
27254,6434,9,5,Super fast billing and great ambience.,Email,2022-10-16,2022-10
27255,6409,1,3,Service was okay but could be improved.,App,2024-04-07,2024-04
27256,6355,8,5,Good value for money.,WhatsApp,2026-02-09,2026-02
27257,6009,3,5,Staff went above and beyond to help.,Email,2024-12-29,2024-12
27258,6018,7,4,Amazing product quality. Very satisfied.,Website,2025-02-16,2025-02
27259,6059,10,5,Good value for money.,In-Store,2024-02-12,2024-02
27260,6214,10,3,Store was clean but staff seemed busy.,WhatsApp,2022-07-10,2022-07
27261,6343,3,3,Service was okay but could be improved.,Website,2023-07-13,2023-07
27262,6385,10,3,Product meets basic expectations.,App,2026-02-13,2026-02
27263,6386,10,5,Will definitely come back again!,Phone-Call,2022-07-21,2022-07
27264,6008,7,4,Super fast billing and great ambience.,App,2025-09-22,2025-09
27265,6146,3,5,Super fast billing and great ambience.,App,2025-08-10,2025-08
27266,6336,5,3,Service was okay but could be improved.,WhatsApp,2025-04-16,2025-04
27267,6404,7,5,Five stars well deserved!,In-Store,2025-04-14,2025-04
27268,6164,6,3,Would recommend to friends.,Email,2022-04-23,2022-04
27269,6274,9,4,Best electronics store in the city!,Email,2025-08-21,2025-08
27270,6237,5,3,Product meets basic expectations.,Website,2025-12-16,2025-12
27271,6389,8,5,Will definitely come back again!,WhatsApp,2025-09-08,2025-09
27272,6073,4,4,Super fast billing and great ambience.,Website,2023-02-08,2023-02
27273,6262,10,4,Best electronics store in the city!,Website,2025-07-23,2025-07
27274,6416,7,2,Return process was complicated.,In-Store,2026-01-02,2026-01
27275,6378,2,5,Super fast billing and great ambience.,Phone-Call,2024-03-29,2024-03
27276,6408,7,2,Will not visit again. Terrible experience.,Website,2023-07-24,2023-07
27277,6347,6,1,"Long waiting time, no one attended to us.",App,2022-12-26,2022-12
27278,6484,4,5,Super fast billing and great ambience.,WhatsApp,2022-11-17,2022-11
27279,6122,6,2,Limited product options and low stock.,In-Store,2022-09-16,2022-09
27280,6410,6,5,Good value for money.,Website,2022-01-19,2022-01
27281,6279,9,4,Five stars well deserved!,Email,2025-01-11,2025-01
27282,6353,6,5,Good value for money.,Email,2025-02-06,2025-02
27283,6113,5,5,Amazing product quality. Very satisfied.,WhatsApp,2025-03-24,2025-03
27284,6139,5,4,Best electronics store in the city!,Email,2023-02-12,2023-02
27285,6252,9,4,Best electronics store in the city!,Phone-Call,2025-01-11,2025-01
27286,6373,1,3,Service was okay but could be improved.,Website,2025-03-23,2025-03
27287,6460,8,2,Limited product options and low stock.,Email,2025-11-30,2025-11
27288,6377,4,5,Super fast billing and great ambience.,In-Store,2022-04-05,2022-04
27289,6423,9,1,Limited product options and low stock.,App,2026-01-14,2026-01
27290,6452,3,4,Staff went above and beyond to help.,Website,2024-10-27,2024-10
27291,6343,10,5,Quick billing and smooth process.,Phone-Call,2023-07-09,2023-07
27292,6426,4,3,"Average experience, nothing special.",Phone-Call,2023-05-09,2023-05
27293,6248,8,5,Will definitely come back again!,App,2023-11-04,2023-11
27294,6055,5,5,Amazing product quality. Very satisfied.,App,2024-02-08,2024-02
27295,6220,4,5,Quick billing and smooth process.,WhatsApp,2022-08-20,2022-08
27296,6130,8,2,Below average experience overall.,WhatsApp,2025-03-19,2025-03
27297,6466,5,3,Store was clean but staff seemed busy.,In-Store,2023-09-26,2023-09
27298,6431,4,3,Service was okay but could be improved.,WhatsApp,2022-08-05,2022-08
27299,6458,4,4,Best electronics store in the city!,Website,2022-07-25,2022-07
27300,6044,3,3,"Average experience, nothing special.",App,2024-10-13,2024-10
27301,6194,6,2,"Product is average, expected much more.",App,2023-11-14,2023-11
27302,6375,7,5,Super fast billing and great ambience.,In-Store,2024-07-10,2024-07
27303,6317,8,2,"Product is average, expected much more.",WhatsApp,2025-08-18,2025-08
27304,6035,9,3,"Met some expectations, decent selection.",Website,2022-02-21,2022-02
27305,6174,9,5,Store was clean and well organized.,In-Store,2025-05-06,2025-05
27306,6226,1,4,Super fast billing and great ambience.,In-Store,2024-05-08,2024-05
27307,6285,6,4,Best electronics store in the city!,In-Store,2025-08-29,2025-08
27308,6495,4,4,Super fast billing and great ambience.,App,2022-01-15,2022-01
27309,6468,8,5,Staff went above and beyond to help.,In-Store,2025-09-28,2025-09
27310,6214,7,4,Amazing product quality. Very satisfied.,Email,2023-01-28,2023-01
27311,6309,8,1,Overpriced and poor quality.,Website,2022-05-02,2022-05
27312,6032,5,4,Staff went above and beyond to help.,WhatsApp,2026-01-01,2026-01
27313,6252,7,5,Super fast billing and great ambience.,App,2023-01-10,2023-01
27314,6272,8,4,Super fast billing and great ambience.,App,2025-05-28,2025-05
27315,6347,7,1,"Product is average, expected much more.",Phone-Call,2024-10-31,2024-10
27316,6206,10,5,Good value for money.,Phone-Call,2022-09-20,2022-09
27317,6222,5,5,Store was clean and well organized.,Website,2023-06-04,2023-06
27318,6288,9,5,Staff went above and beyond to help.,App,2025-11-22,2025-11
27319,6182,1,4,Staff went above and beyond to help.,WhatsApp,2026-01-05,2026-01
27320,6029,1,5,Will definitely come back again!,Website,2023-08-24,2023-08
27321,6060,6,5,Will definitely come back again!,Phone-Call,2022-11-01,2022-11
27322,6323,10,4,Super fast billing and great ambience.,In-Store,2024-06-05,2024-06
27323,6282,7,5,Amazing product quality. Very satisfied.,In-Store,2025-03-02,2025-03
27324,6104,9,5,Outstanding support and great deals.,WhatsApp,2024-06-08,2024-06
27325,6088,3,3,Product meets basic expectations.,In-Store,2023-06-17,2023-06
27326,6058,2,2,Price is not justified for the quality.,Phone-Call,2022-11-11,2022-11
27327,6331,3,1,Packaging was damaged on arrival.,Phone-Call,2025-12-08,2025-12
27328,6217,7,5,Best electronics store in the city!,App,2024-05-22,2024-05
27329,6248,5,3,"Average experience, nothing special.",Email,2024-02-17,2024-02
27330,6399,1,5,Best electronics store in the city!,App,2026-02-10,2026-02
27331,6203,2,5,Amazing product quality. Very satisfied.,Website,2023-10-19,2023-10
27332,6164,3,4,Will definitely come back again!,WhatsApp,2024-10-26,2024-10
27333,6211,9,1,Return process was complicated.,Email,2024-10-16,2024-10
27334,6495,5,4,Outstanding support and great deals.,In-Store,2026-03-17,2026-03
27335,6413,3,5,Quick billing and smooth process.,Website,2025-01-27,2025-01
27336,6236,1,4,Staff went above and beyond to help.,App,2023-07-18,2023-07
27337,6122,10,4,Good value for money.,Email,2024-09-05,2024-09
27338,6125,8,4,Best electronics store in the city!,Phone-Call,2022-06-13,2022-06
