order_id,store_id,product_id,customer_id,order_date,quantity,selling_price,revenue,order_year,order_month
173328,5,2079,6299,2025-08-31,2,21990,43980,2025,2025-08
173329,1,2039,6323,2025-09-06,1,1999,1999,2025,2025-09
173330,9,2093,6380,2025-12-14,1,29990,29990,2025,2025-12
173331,1,2087,6184,2025-10-15,2,19990,39980,2025,2025-10
173332,6,2049,6493,2025-04-08,1,21990,21990,2025,2025-04
173333,3,2098,6302,2025-08-01,1,2799,2799,2025,2025-08
173334,1,2117,6255,2025-06-11,1,5999,5999,2025,2025-06
173335,6,2073,6100,2025-09-26,1,27990,27990,2025,2025-09
173336,10,2061,6170,2026-03-25,1,44900,44900,2026,2026-03
173337,9,2117,6456,2026-03-24,1,5999,5999,2026,2026-03
173338,8,2079,6048,2024-12-27,2,21990,43980,2024,2024-12
173339,1,2023,6081,2026-03-25,3,42990,128970,2026,2026-03
173340,4,2090,6131,2026-02-15,1,30990,30990,2026,2026-02
173341,5,2032,6380,2026-02-14,1,11499,11499,2026,2026-02
173342,8,2053,6167,2023-02-10,1,750,750,2023,2023-02
173343,3,2075,6323,2022-10-20,1,13990,13990,2022,2022-10
173344,7,2060,6420,2025-12-24,1,1499,1499,2025,2025-12
173345,7,2095,6495,2025-06-23,2,14999,29998,2025,2025-06
173346,10,2040,6358,2025-11-24,1,1199,1199,2025,2025-11
173347,8,2104,6466,2024-03-24,1,44990,44990,2024,2024-03
173348,7,2035,6025,2026-03-02,1,3499,3499,2026,2026-03
173349,9,2035,6487,2025-08-29,1,3499,3499,2025,2025-08
173350,5,2047,6017,2023-10-29,1,5999,5999,2023,2023-10
173351,6,2075,6165,2022-04-20,1,13990,13990,2022,2022-04
173352,2,2064,6091,2026-02-24,1,19990,19990,2026,2026-02
173353,4,2112,6320,2024-10-23,2,5499,10998,2024,2024-10
173354,10,2039,6090,2025-03-20,1,1999,1999,2025,2025-03
173355,4,2083,6078,2025-10-02,1,18990,18990,2025,2025-10
173356,1,2016,6101,2024-11-27,2,51990,103980,2024,2024-11
173357,5,2048,6099,2025-09-04,1,1999,1999,2025,2025-09
173358,7,2092,6253,2025-05-08,1,13999,13999,2025,2025-05
173359,2,2084,6354,2024-04-18,3,49990,149970,2024,2024-04
173360,9,2104,6434,2025-03-02,1,44990,44990,2025,2025-03
173361,9,2060,6253,2025-03-01,1,1499,1499,2025,2025-03
173362,3,2107,6225,2025-02-18,1,33990,33990,2025,2025-02
173363,9,2046,6014,2025-12-04,2,2799,5598,2025,2025-12
173364,4,2058,6407,2025-01-18,1,9999,9999,2025,2025-01
173365,10,2050,6287,2025-11-08,1,12499,12499,2025,2025-11
173366,5,2034,6074,2024-03-02,1,13499,13499,2024,2024-03
173367,1,2039,6363,2026-03-22,1,1999,1999,2026,2026-03
173368,2,2028,6124,2025-08-23,1,32990,32990,2025,2025-08
173369,1,2094,6415,2025-04-22,1,37990,37990,2025,2025-04
173370,4,2099,6465,2023-07-21,1,5999,5999,2023,2023-07
173371,1,2065,6245,2024-01-08,1,29990,29990,2024,2024-01
173372,5,2097,6197,2026-01-01,1,3999,3999,2026,2026-01
173373,5,2020,6104,2026-03-17,2,59990,119980,2026,2026-03
173374,5,2021,6194,2023-03-12,1,38990,38990,2023,2023-03
173375,1,2063,6215,2025-09-21,3,34990,104970,2025,2025-09
173376,6,2110,6185,2023-06-29,2,31990,63980,2023,2023-06
173377,1,2108,6003,2025-02-04,1,36990,36990,2025,2025-02
173378,6,2005,6478,2026-03-12,1,12999,12999,2026,2026-03
173379,6,2086,6101,2026-03-28,1,17990,17990,2026,2026-03
173380,9,2011,6397,2026-03-20,1,79990,79990,2026,2026-03
173381,6,2037,6068,2025-04-18,2,10499,20998,2025,2025-04
173382,8,2105,6086,2026-02-19,2,24990,49980,2026,2026-02
173383,8,2043,6150,2025-11-06,1,7499,7499,2025,2025-11
173384,2,2058,6206,2025-01-26,2,9999,19998,2025,2025-01
173385,9,2083,6094,2024-11-22,1,18990,18990,2024,2024-11
173386,10,2005,6474,2024-12-05,1,12999,12999,2024,2024-12
173387,10,2106,6334,2024-06-03,1,41990,41990,2024,2024-06
173388,5,2049,6285,2023-11-02,1,21990,21990,2023,2023-11
173389,2,2102,6266,2022-05-17,1,30990,30990,2022,2022-05
173390,6,2115,6391,2026-02-05,1,3499,3499,2026,2026-02
173391,1,2002,6138,2025-12-08,1,79900,79900,2025,2025-12
173392,3,2027,6040,2025-12-27,1,22990,22990,2025,2025-12
173393,5,2106,6062,2025-10-23,1,41990,41990,2025,2025-10
173394,1,2018,6427,2022-12-31,1,84990,84990,2022,2022-12
173395,2,2072,6209,2025-08-18,1,32990,32990,2025,2025-08
173396,1,2077,6236,2025-01-24,1,34990,34990,2025,2025-01
173397,7,2037,6120,2025-06-27,1,10499,10499,2025,2025-06
173398,3,2027,6352,2025-01-03,1,22990,22990,2025,2025-01
173399,3,2062,6313,2025-03-11,1,72990,72990,2025,2025-03
173400,1,2112,6243,2024-10-10,1,5499,5499,2024,2024-10
173401,7,2002,6460,2022-06-24,1,79900,79900,2022,2022-06
173402,6,2027,6037,2026-01-17,1,22990,22990,2026,2026-01
173403,10,2080,6031,2022-12-18,1,52990,52990,2022,2022-12
173404,6,2084,6121,2025-12-29,1,49990,49990,2025,2025-12
173405,4,2066,6105,2025-11-24,1,23990,23990,2025,2025-11
173406,1,2032,6265,2026-01-09,1,11499,11499,2026,2026-01
173407,2,2035,6087,2025-07-28,1,3499,3499,2025,2025-07
173408,8,2090,6394,2025-08-02,1,30990,30990,2025,2025-08
173409,1,2069,6049,2024-03-20,1,14990,14990,2024,2024-03
173410,7,2009,6250,2024-06-06,1,10999,10999,2024,2024-06
173411,9,2010,6436,2024-12-29,1,19999,19999,2024,2024-12
173412,6,2023,6062,2025-01-19,3,42990,128970,2025,2025-01
173413,4,2064,6044,2026-01-31,1,19990,19990,2026,2026-01
173414,10,2104,6194,2025-06-01,1,44990,44990,2025,2025-06
173415,8,2034,6439,2025-02-02,1,13499,13499,2025,2025-02
173416,9,2025,6130,2026-02-25,1,33990,33990,2026,2026-02
173417,1,2060,6295,2025-05-13,1,1499,1499,2025,2025-05
173418,8,2083,6138,2025-12-30,1,18990,18990,2025,2025-12
173419,7,2061,6051,2025-12-07,3,44900,134700,2025,2025-12
173420,2,2020,6167,2024-10-16,1,59990,59990,2024,2024-10
173421,10,2083,6349,2024-06-12,1,18990,18990,2024,2024-06
173422,8,2110,6215,2024-10-23,2,31990,63980,2024,2024-10
173423,8,2095,6467,2024-10-11,1,14999,14999,2024,2024-10
173424,6,2091,6108,2026-01-08,1,12499,12499,2026,2026-01
173425,6,2077,6162,2025-10-31,1,34990,34990,2025,2025-10
173426,6,2020,6395,2025-03-15,1,59990,59990,2025,2025-03
173427,2,2114,6279,2024-06-06,1,7999,7999,2024,2024-06
173428,5,2089,6264,2025-06-03,2,38990,77980,2025,2025-06
173429,6,2116,6429,2024-05-16,2,7499,14998,2024,2024-05
173430,5,2082,6382,2024-03-05,2,46990,93980,2024,2024-03
173431,10,2118,6344,2025-07-02,1,10999,10999,2025,2025-07
173432,9,2111,6386,2026-03-31,2,4799,9598,2026,2026-03
173433,10,2014,6406,2025-05-14,1,114900,114900,2025,2025-05
173434,4,2115,6497,2022-10-21,3,3499,10497,2022,2022-10
173435,4,2010,6251,2026-03-09,2,19999,39998,2026,2026-03
173436,3,2007,6395,2025-02-06,1,25999,25999,2025,2025-02
173437,9,2078,6042,2024-08-03,1,29990,29990,2024,2024-08
173438,7,2022,6060,2026-03-02,1,99990,99990,2026,2026-03
173439,9,2099,6337,2025-09-30,1,5999,5999,2025,2025-09
173440,9,2007,6230,2022-10-24,1,25999,25999,2022,2022-10
173441,5,2040,6471,2026-03-25,1,1199,1199,2026,2026-03
173442,5,2026,6232,2026-03-20,1,29990,29990,2026,2026-03
173443,1,2059,6111,2025-03-11,1,3499,3499,2025,2025-03
173444,2,2045,6445,2025-11-18,1,22990,22990,2025,2025-11
173445,10,2034,6014,2024-12-06,1,13499,13499,2024,2024-12
173446,7,2084,6399,2024-05-20,1,49990,49990,2024,2024-05
173447,1,2018,6050,2025-10-15,1,84990,84990,2025,2025-10
173448,7,2007,6044,2025-12-23,2,25999,51998,2025,2025-12
173449,10,2095,6060,2026-03-22,1,14999,14999,2026,2026-03
173450,1,2010,6297,2026-02-19,1,19999,19999,2026,2026-02
173451,2,2039,6098,2026-01-30,2,1999,3998,2026,2026-01
173452,2,2057,6149,2026-02-08,1,1199,1199,2026,2026-02
173453,10,2092,6216,2026-01-24,1,13999,13999,2026,2026-01
173454,9,2118,6124,2026-02-19,1,10999,10999,2026,2026-02
173455,7,2065,6424,2025-09-20,3,29990,89970,2025,2025-09
173456,3,2054,6480,2026-03-27,1,4799,4799,2026,2026-03
173457,3,2092,6414,2025-06-05,1,13999,13999,2025,2025-06
173458,10,2019,6077,2024-04-25,2,52990,105980,2024,2024-04
173459,6,2022,6279,2025-12-04,1,99990,99990,2025,2025-12
173460,10,2086,6232,2026-03-20,1,17990,17990,2026,2026-03
173461,10,2038,6292,2025-12-14,1,1799,1799,2025,2025-12
173462,2,2002,6325,2025-12-05,1,79900,79900,2025,2025-12
173463,9,2076,6179,2025-10-29,1,38990,38990,2025,2025-10
173464,4,2069,6274,2024-12-06,1,14990,14990,2024,2024-12
173465,4,2070,6267,2023-01-15,1,10990,10990,2023,2023-01
173466,2,2103,6421,2025-03-17,2,32990,65980,2025,2025-03
173467,9,2100,6434,2024-04-18,1,1699,1699,2024,2024-04
173468,6,2101,6477,2024-09-13,1,38990,38990,2024,2024-09
173469,9,2111,6140,2024-04-01,1,4799,4799,2024,2024-04
173470,4,2002,6289,2026-02-20,1,79900,79900,2026,2026-02
173471,4,2063,6142,2025-09-19,1,34990,34990,2025,2025-09
173472,3,2004,6145,2024-10-14,1,21999,21999,2024,2024-10
173473,5,2086,6193,2025-02-25,1,17990,17990,2025,2025-02
173474,10,2062,6031,2025-01-21,1,72990,72990,2025,2025-01
173475,3,2080,6253,2024-06-20,1,52990,52990,2024,2024-06
173476,6,2064,6129,2025-12-06,1,19990,19990,2025,2025-12
173477,2,2118,6067,2025-12-30,3,10999,32997,2025,2025-12
173478,4,2054,6078,2025-05-13,1,4799,4799,2025,2025-05
173479,4,2075,6248,2025-11-09,1,13990,13990,2025,2025-11
173480,7,2069,6250,2024-07-31,1,14990,14990,2024,2024-07
173481,5,2117,6375,2026-02-01,1,5999,5999,2026,2026-02
173482,4,2108,6079,2025-06-07,2,36990,73980,2025,2025-06
173483,5,2090,6466,2026-03-08,1,30990,30990,2026,2026-03
173484,7,2021,6326,2025-03-26,1,38990,38990,2025,2025-03
173485,7,2023,6276,2025-12-04,1,42990,42990,2025,2025-12
173486,4,2020,6174,2024-11-21,3,59990,179970,2024,2024-11
173487,2,2009,6130,2026-01-17,1,10999,10999,2026,2026-01
173488,1,2049,6331,2026-02-26,1,21990,21990,2026,2026-02
173489,2,2033,6090,2023-07-27,1,12999,12999,2023,2023-07
173490,1,2056,6255,2026-03-15,3,1699,5097,2026,2026-03
173491,8,2032,6038,2025-10-18,1,11499,11499,2025,2025-10
173492,4,2088,6256,2024-11-11,1,18990,18990,2024,2024-11
173493,7,2005,6318,2025-10-15,1,12999,12999,2025,2025-10
173494,7,2049,6105,2025-12-02,1,21990,21990,2025,2025-12
173495,7,2053,6426,2024-12-25,1,750,750,2024,2024-12
173496,3,2084,6194,2025-02-16,2,49990,99980,2025,2025-02
173497,3,2052,6037,2026-02-16,1,15999,15999,2026,2026-02
173498,7,2074,6454,2025-06-15,1,44990,44990,2025,2025-06
173499,2,2061,6440,2024-06-13,1,44900,44900,2024,2024-06
173500,1,2085,6309,2024-12-12,1,29990,29990,2024,2024-12
173501,4,2029,6500,2025-11-04,1,25990,25990,2025,2025-11
173502,1,2092,6497,2024-09-10,1,13999,13999,2024,2024-09
173503,4,2018,6265,2024-09-12,1,84990,84990,2024,2024-09
173504,1,2084,6072,2025-06-18,1,49990,49990,2025,2025-06
173505,5,2083,6401,2025-07-13,1,18990,18990,2025,2025-07
173506,6,2100,6379,2022-05-30,1,1699,1699,2022,2022-05
173507,2,2058,6489,2024-03-07,1,9999,9999,2024,2024-03
173508,9,2049,6110,2024-10-23,1,21990,21990,2024,2024-10
173509,8,2016,6204,2025-04-26,1,51990,51990,2025,2025-04
173510,10,2028,6332,2026-03-14,1,32990,32990,2026,2026-03
173511,1,2067,6134,2025-04-07,1,15990,15990,2025,2025-04
173512,9,2103,6222,2024-08-12,1,32990,32990,2024,2024-08
173513,6,2109,6424,2025-11-20,1,42990,42990,2025,2025-11
173514,9,2051,6240,2024-09-23,1,9499,9499,2024,2024-09
173515,10,2067,6025,2025-10-26,1,15990,15990,2025,2025-10
173516,7,2114,6348,2025-01-10,1,7999,7999,2025,2025-01
173517,7,2001,6056,2026-03-30,1,26999,26999,2026,2026-03
173518,5,2118,6326,2025-09-25,1,10999,10999,2025,2025-09
173519,7,2023,6426,2025-08-31,2,42990,85980,2025,2025-08
173520,5,2072,6329,2025-12-31,1,32990,32990,2025,2025-12
173521,6,2065,6210,2023-06-09,1,29990,29990,2023,2023-06
173522,5,2052,6153,2025-09-15,1,15999,15999,2025,2025-09
173523,9,2071,6214,2025-06-29,1,24990,24990,2025,2025-06
173524,6,2029,6060,2026-02-06,1,25990,25990,2026,2026-02
173525,5,2105,6137,2023-11-05,1,24990,24990,2023,2023-11
173526,6,2006,6178,2026-02-02,1,33999,33999,2026,2026-02
173527,5,2081,6267,2023-12-21,1,34990,34990,2023,2023-12
173528,1,2013,6256,2024-05-24,1,47990,47990,2024,2024-05
173529,3,2038,6104,2026-03-29,1,1799,1799,2026,2026-03
173530,6,2053,6009,2026-02-21,1,750,750,2026,2026-02
173531,10,2015,6317,2025-05-21,1,44990,44990,2025,2025-05
173532,3,2051,6008,2023-05-14,1,9499,9499,2023,2023-05
173533,9,2027,6495,2025-04-16,1,22990,22990,2025,2025-04
173534,4,2046,6361,2025-09-04,1,2799,2799,2025,2025-09
173535,10,2037,6038,2026-03-04,1,10499,10499,2026,2026-03
173536,9,2101,6319,2024-08-06,2,38990,77980,2024,2024-08
173537,1,2019,6016,2025-04-20,1,52990,52990,2025,2025-04
173538,4,2092,6324,2025-11-27,2,13999,27998,2025,2025-11
173539,10,2004,6156,2026-01-08,1,21999,21999,2026,2026-01
173540,6,2044,6208,2025-12-31,1,9499,9499,2025,2025-12
173541,7,2107,6475,2024-02-03,2,33990,67980,2024,2024-02
173542,1,2083,6410,2025-11-04,1,18990,18990,2025,2025-11
173543,6,2109,6316,2025-02-08,1,42990,42990,2025,2025-02
173544,3,2082,6372,2023-02-19,1,46990,46990,2023,2023-02
173545,5,2004,6252,2026-01-02,1,21999,21999,2026,2026-01
173546,10,2006,6239,2026-01-08,1,33999,33999,2026,2026-01
173547,8,2092,6026,2024-10-09,1,13999,13999,2024,2024-10
173548,2,2060,6279,2025-12-12,1,1499,1499,2025,2025-12
173549,5,2025,6160,2025-07-26,1,33990,33990,2025,2025-07
173550,1,2022,6433,2026-03-30,1,99990,99990,2026,2026-03
173551,8,2102,6333,2025-06-11,1,30990,30990,2025,2025-06
173552,5,2112,6334,2024-09-27,1,5499,5499,2024,2024-09
173553,7,2067,6382,2026-01-04,2,15990,31980,2026,2026-01
173554,9,2013,6490,2025-09-21,1,47990,47990,2025,2025-09
173555,7,2084,6467,2026-02-17,1,49990,49990,2026,2026-02
173556,1,2044,6163,2023-08-28,1,9499,9499,2023,2023-08
173557,5,2042,6062,2026-02-04,1,26990,26990,2026,2026-02
173558,10,2089,6021,2026-01-16,1,38990,38990,2026,2026-01
173559,5,2078,6296,2024-05-28,1,29990,29990,2024,2024-05
173560,10,2117,6414,2024-12-06,1,5999,5999,2024,2024-12
173561,2,2039,6398,2026-03-19,1,1999,1999,2026,2026-03
173562,6,2059,6008,2023-12-13,1,3499,3499,2023,2023-12
173563,7,2014,6196,2025-04-02,1,114900,114900,2025,2025-04
173564,8,2047,6110,2025-01-16,1,5999,5999,2025,2025-01
173565,5,2115,6027,2025-08-13,1,3499,3499,2025,2025-08
173566,3,2118,6245,2022-06-22,1,10999,10999,2022,2022-06
173567,1,2076,6383,2025-04-19,1,38990,38990,2025,2025-04
173568,8,2075,6037,2025-06-20,1,13990,13990,2025,2025-06
173569,7,2053,6499,2025-01-25,1,750,750,2025,2025-01
173570,10,2001,6196,2026-02-17,1,26999,26999,2026,2026-02
173571,6,2080,6144,2022-11-25,1,52990,52990,2022,2022-11
173572,8,2063,6227,2025-03-23,1,34990,34990,2025,2025-03
173573,4,2091,6062,2025-09-21,1,12499,12499,2025,2025-09
173574,7,2010,6017,2023-10-20,1,19999,19999,2023,2023-10
173575,10,2081,6031,2025-06-15,1,34990,34990,2025,2025-06
173576,9,2065,6485,2026-03-17,2,29990,59980,2026,2026-03
173577,1,2098,6327,2025-11-25,3,2799,8397,2025,2025-11
173578,3,2047,6246,2025-11-26,1,5999,5999,2025,2025-11
173579,2,2088,6404,2026-03-21,3,18990,56970,2026,2026-03
173580,9,2004,6220,2025-03-26,1,21999,21999,2025,2025-03
173581,10,2059,6087,2026-01-31,1,3499,3499,2026,2026-01
173582,7,2115,6484,2024-04-04,1,3499,3499,2024,2024-04
173583,8,2041,6150,2025-11-14,1,24990,24990,2025,2025-11
173584,7,2058,6383,2024-01-20,1,9999,9999,2024,2024-01
173585,10,2023,6367,2023-04-23,2,42990,85980,2023,2023-04
173586,2,2015,6250,2025-03-06,1,44990,44990,2025,2025-03
173587,10,2085,6225,2025-05-16,2,29990,59980,2025,2025-05
173588,5,2027,6427,2026-02-12,1,22990,22990,2026,2026-02
173589,7,2114,6302,2026-02-26,1,7999,7999,2026,2026-02
173590,8,2028,6399,2024-10-23,1,32990,32990,2024,2024-10
173591,6,2039,6384,2026-02-11,1,1999,1999,2026,2026-02
173592,1,2041,6361,2025-08-08,1,24990,24990,2025,2025-08
173593,8,2120,6450,2025-11-19,2,12499,24998,2025,2025-11
173594,3,2081,6041,2026-01-20,1,34990,34990,2026,2026-01
173595,3,2049,6490,2024-03-20,1,21990,21990,2024,2024-03
173596,9,2045,6117,2025-04-11,1,22990,22990,2025,2025-04
173597,3,2076,6456,2025-07-11,1,38990,38990,2025,2025-07
173598,9,2102,6063,2023-08-07,1,30990,30990,2023,2023-08
173599,8,2002,6412,2026-02-25,1,79900,79900,2026,2026-02
173600,10,2001,6273,2024-01-07,1,26999,26999,2024,2024-01
173601,5,2041,6484,2024-08-16,1,24990,24990,2024,2024-08
173602,10,2120,6252,2026-03-06,1,12499,12499,2026,2026-03
173603,8,2058,6300,2025-07-27,1,9999,9999,2025,2025-07
173604,8,2051,6284,2022-07-14,1,9499,9499,2022,2022-07
173605,4,2112,6291,2025-05-16,1,5499,5499,2025,2025-05
173606,8,2104,6041,2025-12-22,1,44990,44990,2025,2025-12
173607,8,2038,6171,2026-03-30,1,1799,1799,2026,2026-03
173608,7,2043,6125,2025-08-26,1,7499,7499,2025,2025-08
173609,1,2103,6342,2026-01-16,1,32990,32990,2026,2026-01
173610,9,2042,6285,2023-07-03,1,26990,26990,2023,2023-07
173611,4,2006,6406,2025-05-30,1,33999,33999,2025,2025-05
173612,6,2102,6496,2024-12-25,3,30990,92970,2024,2024-12
173613,1,2008,6202,2023-03-16,1,22999,22999,2023,2023-03
173614,8,2077,6290,2023-12-21,1,34990,34990,2023,2023-12
173615,3,2011,6276,2025-07-25,2,79990,159980,2025,2025-07
173616,1,2108,6106,2025-01-15,1,36990,36990,2025,2025-01
173617,6,2113,6188,2026-03-30,1,9499,9499,2026,2026-03
173618,5,2066,6344,2025-05-18,1,23990,23990,2025,2025-05
173619,4,2044,6328,2025-08-30,1,9499,9499,2025,2025-08
173620,1,2002,6019,2024-07-09,1,79900,79900,2024,2024-07
173621,7,2024,6238,2022-04-13,1,24990,24990,2022,2022-04
173622,10,2003,6074,2026-03-01,1,27999,27999,2026,2026-03
173623,6,2071,6030,2025-12-24,1,24990,24990,2025,2025-12
173624,8,2039,6260,2024-10-25,1,1999,1999,2024,2024-10
173625,6,2075,6469,2025-01-31,1,13990,13990,2025,2025-01
173626,7,2093,6474,2024-02-05,1,29990,29990,2024,2024-02
173627,7,2019,6483,2026-01-11,1,52990,52990,2026,2026-01
173628,2,2073,6213,2024-10-01,1,27990,27990,2024,2024-10
173629,1,2059,6178,2025-11-25,2,3499,6998,2025,2025-11
173630,1,2071,6450,2026-02-10,1,24990,24990,2026,2026-02
173631,3,2068,6247,2026-01-18,1,18990,18990,2026,2026-01
173632,10,2048,6250,2025-01-31,1,1999,1999,2025,2025-01
173633,6,2004,6157,2026-03-02,1,21999,21999,2026,2026-03
173634,5,2090,6402,2025-07-06,1,30990,30990,2025,2025-07
173635,3,2001,6203,2026-03-08,1,26999,26999,2026,2026-03
173636,3,2056,6251,2026-01-15,1,1699,1699,2026,2026-01
173637,5,2079,6075,2024-04-09,1,21990,21990,2024,2024-04
173638,10,2084,6080,2026-03-22,1,49990,49990,2026,2026-03
173639,7,2114,6232,2026-03-26,1,7999,7999,2026,2026-03
173640,6,2044,6437,2025-12-09,1,9499,9499,2025,2025-12
173641,4,2041,6282,2025-06-20,1,24990,24990,2025,2025-06
173642,2,2028,6371,2025-10-18,1,32990,32990,2025,2025-10
173643,3,2012,6005,2024-10-13,1,56990,56990,2024,2024-10
173644,8,2040,6253,2024-09-04,1,1199,1199,2024,2024-09
173645,3,2117,6080,2026-03-25,2,5999,11998,2026,2026-03
173646,1,2107,6072,2025-11-18,2,33990,67980,2025,2025-11
173647,6,2055,6158,2026-03-26,1,5499,5499,2026,2026-03
173648,3,2049,6306,2023-06-09,1,21990,21990,2023,2023-06
173649,9,2043,6125,2025-01-05,1,7499,7499,2025,2025-01
173650,2,2097,6390,2025-12-22,1,3999,3999,2025,2025-12
173651,6,2113,6194,2023-10-23,1,9499,9499,2023,2023-10
173652,8,2054,6421,2025-09-16,1,4799,4799,2025,2025-09
173653,9,2077,6031,2023-12-27,1,34990,34990,2023,2023-12
173654,9,2044,6362,2026-02-03,1,9499,9499,2026,2026-02
173655,1,2052,6115,2023-09-09,1,15999,15999,2023,2023-09
173656,9,2025,6166,2025-08-28,1,33990,33990,2025,2025-08
173657,1,2037,6168,2024-01-08,1,10499,10499,2024,2024-01
173658,6,2031,6160,2025-06-24,1,9499,9499,2025,2025-06
173659,9,2038,6335,2024-11-18,2,1799,3598,2024,2024-11
173660,2,2026,6289,2026-02-11,1,29990,29990,2026,2026-02
173661,9,2096,6185,2023-02-16,1,34990,34990,2023,2023-02
173662,3,2021,6096,2025-08-12,1,38990,38990,2025,2025-08
173663,1,2083,6351,2026-03-27,2,18990,37980,2026,2026-03
173664,7,2045,6205,2025-04-24,1,22990,22990,2025,2025-04
173665,2,2092,6278,2024-06-29,1,13999,13999,2024,2024-06
173666,9,2103,6420,2026-02-22,1,32990,32990,2026,2026-02
173667,3,2112,6421,2025-02-26,1,5499,5499,2025,2025-02
173668,3,2095,6076,2024-02-19,1,14999,14999,2024,2024-02
173669,4,2104,6078,2025-07-28,1,44990,44990,2025,2025-07
173670,3,2071,6485,2025-12-09,1,24990,24990,2025,2025-12
173671,4,2067,6189,2025-12-26,2,15990,31980,2025,2025-12
173672,7,2090,6446,2025-11-15,1,30990,30990,2025,2025-11
173673,1,2075,6415,2024-09-01,1,13990,13990,2024,2024-09
173674,2,2088,6454,2026-01-20,1,18990,18990,2026,2026-01
173675,8,2072,6464,2025-12-20,2,32990,65980,2025,2025-12
173676,4,2025,6279,2024-04-24,1,33990,33990,2024,2024-04
173677,4,2057,6376,2026-03-14,1,1199,1199,2026,2026-03
173678,7,2046,6223,2024-08-25,1,2799,2799,2024,2024-08
173679,2,2004,6283,2025-12-04,1,21999,21999,2025,2025-12
173680,5,2036,6400,2024-11-06,1,18999,18999,2024,2024-11
173681,8,2028,6001,2026-03-07,1,32990,32990,2026,2026-03
173682,4,2100,6478,2025-07-29,1,1699,1699,2025,2025-07
173683,3,2040,6224,2024-04-03,1,1199,1199,2024,2024-04
173684,4,2020,6275,2024-09-20,1,59990,59990,2024,2024-09
173685,8,2053,6192,2023-12-02,1,750,750,2023,2023-12
173686,6,2104,6278,2025-11-11,1,44990,44990,2025,2025-11
173687,10,2034,6365,2025-03-19,1,13499,13499,2025,2025-03
173688,4,2095,6035,2025-10-23,1,14999,14999,2025,2025-10
173689,4,2120,6378,2026-02-18,1,12499,12499,2026,2026-02
173690,1,2021,6391,2024-08-10,1,38990,38990,2024,2024-08
173691,9,2111,6083,2025-11-20,1,4799,4799,2025,2025-11
173692,6,2109,6315,2026-01-02,1,42990,42990,2026,2026-01
173693,6,2018,6402,2023-11-14,2,84990,169980,2023,2023-11
173694,4,2105,6076,2023-04-04,1,24990,24990,2023,2023-04
173695,7,2060,6252,2026-02-20,1,1499,1499,2026,2026-02
173696,5,2059,6361,2024-02-16,1,3499,3499,2024,2024-02
173697,4,2062,6109,2025-11-16,1,72990,72990,2025,2025-11
173698,7,2111,6416,2025-09-24,2,4799,9598,2025,2025-09
173699,5,2080,6048,2025-10-31,1,52990,52990,2025,2025-10
173700,9,2017,6198,2026-01-02,1,64990,64990,2026,2026-01
173701,8,2017,6102,2025-07-24,1,64990,64990,2025,2025-07
173702,6,2051,6117,2025-01-22,1,9499,9499,2025,2025-01
173703,1,2079,6470,2023-11-13,1,21990,21990,2023,2023-11
173704,7,2089,6149,2026-03-10,1,38990,38990,2026,2026-03
173705,6,2116,6148,2025-08-20,1,7499,7499,2025,2025-08
173706,9,2093,6182,2025-10-14,1,29990,29990,2025,2025-10
173707,2,2022,6441,2024-12-29,1,99990,99990,2024,2024-12
173708,7,2009,6330,2026-03-04,1,10999,10999,2026,2026-03
173709,1,2068,6394,2026-01-24,1,18990,18990,2026,2026-01
173710,3,2078,6437,2026-01-06,1,29990,29990,2026,2026-01
173711,3,2029,6383,2024-07-21,1,25990,25990,2024,2024-07
173712,8,2001,6269,2025-11-05,1,26999,26999,2025,2025-11
173713,7,2061,6293,2026-03-06,1,44900,44900,2026,2026-03
173714,7,2085,6103,2026-03-28,2,29990,59980,2026,2026-03
173715,1,2047,6081,2026-03-30,1,5999,5999,2026,2026-03
173716,2,2108,6477,2023-11-16,1,36990,36990,2023,2023-11
173717,9,2041,6272,2022-10-08,1,24990,24990,2022,2022-10
173718,4,2024,6230,2023-09-22,1,24990,24990,2023,2023-09
173719,5,2035,6335,2025-10-27,1,3499,3499,2025,2025-10
173720,2,2014,6434,2024-03-01,1,114900,114900,2024,2024-03
173721,10,2064,6216,2023-12-27,1,19990,19990,2023,2023-12
173722,3,2013,6202,2023-06-23,1,47990,47990,2023,2023-06
173723,9,2089,6212,2025-08-14,1,38990,38990,2025,2025-08
173724,2,2021,6037,2025-07-18,1,38990,38990,2025,2025-07
173725,5,2027,6096,2025-10-14,2,22990,45980,2025,2025-10
173726,6,2069,6330,2026-02-25,1,14990,14990,2026,2026-02
173727,8,2085,6033,2024-02-10,1,29990,29990,2024,2024-02
173728,4,2069,6413,2023-09-10,1,14990,14990,2023,2023-09
173729,7,2055,6022,2025-08-03,1,5499,5499,2025,2025-08
173730,2,2051,6355,2025-05-26,1,9499,9499,2025,2025-05
173731,1,2120,6473,2024-07-05,1,12499,12499,2024,2024-07
173732,4,2006,6258,2024-07-30,1,33999,33999,2024,2024-07
173733,9,2025,6101,2025-03-03,1,33990,33990,2025,2025-03
173734,2,2083,6476,2025-01-26,2,18990,37980,2025,2025-01
173735,2,2119,6218,2026-02-20,1,9999,9999,2026,2026-02
173736,5,2007,6401,2024-09-17,1,25999,25999,2024,2024-09
173737,5,2027,6328,2025-06-17,1,22990,22990,2025,2025-06
