order_id,store_id,product_id,customer_id,order_date,quantity,selling_price,revenue
171129,1,2049,6044,12-03-2026,1,21990,21990
171130,8,2026,6121,07-01-2026,1,29990,29990
171131,8,2062,6147,01-02-2026,1,72990,72990
171132,5,2112,6460,05-08-2022,1,5499,5499
171133,6,2088,6344,29-09-2025,1,18990,18990
171134,3,2086,6052,29-03-2026,1,17990,17990
171135,9,2091,6470,21-01-2025,1,12499,12499
171136,2,2067,6403,06-05-2023,1,15990,15990
171137,4,2056,6162,27-03-2025,1,1699,1699
171138,8,2090,6028,05-06-2024,1,30990,30990
171139,2,2115,6369,24-10-2024,1,3499,3499
171140,10,2008,6500,08-11-2025,1,22999,22999
171141,2,2091,6242,06-02-2026,1,12499,12499
171142,7,2076,6360,20-01-2025,1,38990,38990
171143,7,2107,6053,10-08-2024,1,33990,33990
171144,9,2120,6466,29-03-2023,1,12499,12499
171145,3,2060,6364,05-08-2025,1,1499,1499
171146,8,2051,6493,03-02-2026,2,9499,18998
171147,4,2096,6024,11-11-2023,1,34990,34990
171148,10,2007,6121,17-02-2025,1,25999,25999
171149,1,2089,6130,13-12-2025,1,38990,38990
171150,8,2120,6500,03-10-2024,1,12499,12499
171151,5,2109,6189,13-03-2026,1,42990,42990
171152,4,2063,6117,14-03-2026,1,34990,34990
171153,10,2109,6074,03-05-2024,1,42990,42990
171154,5,2028,6298,25-01-2025,1,32990,32990
171155,8,2091,6139,13-05-2025,1,12499,12499
171156,5,2029,6283,21-01-2026,1,25990,25990
171157,8,2001,6083,09-01-2026,1,26999,26999
171158,2,2047,6323,26-12-2024,1,5999,5999
171159,1,2031,6277,21-12-2025,1,9499,9499
171160,8,2058,6139,23-11-2024,1,9999,9999
171161,1,2120,6461,30-08-2022,1,12499,12499
171162,8,2045,6112,11-02-2026,2,22990,45980
171163,1,2034,6240,31-07-2022,1,13499,13499
171164,5,2098,6282,11-02-2025,1,2799,2799
171165,7,2046,6186,16-07-2025,1,2799,2799
171166,4,2055,6453,26-03-2026,1,5499,5499
171167,9,2019,6132,12-01-2026,2,52990,105980
171168,10,2087,6159,05-12-2024,1,19990,19990
171169,6,2009,6068,11-12-2025,1,10999,10999
171170,2,2023,6062,23-03-2026,2,42990,85980
171171,3,2054,6493,22-06-2024,1,4799,4799
171172,7,2048,6164,28-01-2024,1,1999,1999
171173,6,2055,6453,11-03-2026,1,5499,5499
171174,3,2105,6024,18-01-2025,1,24990,24990
171175,7,2071,6017,13-01-2024,2,24990,49980
171176,10,2057,6036,16-11-2025,1,1199,1199
171177,8,2023,6038,15-03-2026,1,42990,42990
171178,9,2020,6041,07-02-2026,1,59990,59990
171179,2,2085,6397,06-12-2024,1,29990,29990
171180,2,2051,6139,10-03-2024,1,9499,9499
171181,8,2003,6498,06-10-2025,1,27999,27999
171182,5,2001,6037,26-03-2026,2,26999,53998
171183,7,2107,6306,25-08-2025,1,33990,33990
171184,1,2110,6072,25-04-2025,2,31990,63980
171185,5,2039,6281,29-09-2024,1,1999,1999
171186,6,2073,6167,22-04-2022,2,27990,55980
171187,1,2019,6221,17-10-2024,1,52990,52990
171188,2,2118,6147,07-06-2025,1,10999,10999
171189,9,2032,6198,26-11-2025,1,11499,11499
171190,10,2015,6067,17-03-2026,1,44990,44990
171191,1,2038,6431,13-03-2024,1,1799,1799
171192,6,2051,6469,08-04-2025,1,9499,9499
171193,1,2098,6004,04-06-2025,1,2799,2799
171194,10,2060,6005,26-10-2024,1,1499,1499
171195,4,2002,6125,21-02-2025,1,79900,79900
171196,2,2106,6380,28-09-2025,1,41990,41990
171197,7,2025,6350,06-03-2026,1,33990,33990
171198,3,2038,6121,04-04-2025,1,1799,1799
171199,10,2084,6235,16-11-2025,3,49990,149970
171200,9,2078,6315,24-08-2025,1,29990,29990
171201,1,2109,6266,10-01-2025,1,42990,42990
171202,3,2073,6266,11-09-2025,2,27990,55980
171203,6,2075,6343,02-07-2023,2,13990,27980
171204,3,2075,6160,08-11-2024,1,13990,13990
171205,7,2058,6277,09-08-2025,1,9999,9999
171206,10,2074,6046,02-05-2025,1,44990,44990
171207,7,2095,6392,08-01-2026,3,14999,44997
171208,2,2028,6435,07-11-2025,1,32990,32990
171209,5,2095,6212,17-03-2026,1,14999,14999
171210,6,2063,6028,14-08-2024,1,34990,34990
171211,8,2051,6080,26-03-2026,1,9499,9499
171212,6,2086,6493,08-01-2025,1,17990,17990
171213,8,2010,6092,21-09-2025,2,19999,39998
171214,1,2058,6109,28-02-2026,1,9999,9999
171215,8,2019,6403,19-09-2024,2,52990,105980
171216,7,2008,6279,20-02-2025,1,22999,22999
171217,7,2022,6280,20-07-2025,1,99990,99990
171218,9,2009,6100,17-11-2025,1,10999,10999
171219,8,2010,6006,29-03-2026,1,19999,19999
171220,3,2060,6320,25-06-2025,1,1499,1499
171221,7,2120,6461,26-07-2024,1,12499,12499
171222,2,2015,6307,17-10-2024,2,44990,89980
171223,8,2039,6442,02-12-2024,1,1999,1999
171224,4,2037,6310,23-04-2024,1,10499,10499
171225,4,2019,6073,01-12-2025,1,52990,52990
171226,2,2110,6135,26-01-2026,1,31990,31990
171227,7,2104,6374,10-03-2026,2,44990,89980
171228,8,2034,6214,26-01-2026,1,13499,13499
171229,4,2097,6196,28-03-2025,2,3999,7998
171230,4,2066,6135,02-10-2024,1,23990,23990
171231,10,2091,6389,12-10-2025,1,12499,12499
171232,5,2108,6499,26-11-2025,3,36990,110970
171233,1,2055,6223,04-03-2025,1,5499,5499
171234,10,2043,6002,03-02-2025,1,7499,7499
171235,6,2028,6039,27-01-2026,1,32990,32990
171236,6,2047,6017,28-12-2024,1,5999,5999
171237,5,2115,6390,10-05-2025,1,3499,3499
171238,2,2090,6425,15-03-2026,1,30990,30990
171239,7,2105,6062,06-07-2025,1,24990,24990
171240,2,2003,6329,25-01-2026,1,27999,27999
171241,8,2097,6186,29-08-2025,2,3999,7998
171242,4,2091,6359,22-09-2024,1,12499,12499
171243,4,2014,6224,23-01-2022,1,114900,114900
171244,3,2110,6105,01-06-2025,1,31990,31990
171245,4,2034,6419,26-03-2024,1,13499,13499
171246,6,2043,6079,21-02-2025,1,7499,7499
171247,1,2080,6236,09-12-2025,1,52990,52990
171248,1,2091,6306,22-08-2024,1,12499,12499
171249,10,2018,6375,18-09-2025,1,84990,84990
171250,9,2035,6047,22-03-2024,1,3499,3499
171251,3,2001,6488,17-02-2025,1,26999,26999
171252,6,2076,6025,29-03-2026,1,38990,38990
171253,6,2094,6046,19-03-2025,1,37990,37990
171254,1,2011,6192,21-02-2025,1,79990,79990
171255,5,2054,6060,10-02-2026,1,4799,4799
171256,8,2102,6483,06-09-2025,2,30990,61980
171257,5,2107,6208,14-12-2025,1,33990,33990
171258,6,2037,6295,27-10-2025,1,10499,10499
171259,10,2016,6290,14-01-2026,2,51990,103980
171260,3,2056,6281,25-10-2024,1,1699,1699
171261,3,2012,6067,25-02-2026,2,56990,113980
171262,10,2118,6384,25-12-2025,1,10999,10999
171263,9,2081,6434,29-01-2026,1,34990,34990
171264,1,2046,6129,06-03-2025,1,2799,2799
171265,7,2077,6370,17-03-2023,1,34990,34990
171266,8,2072,6404,08-03-2025,1,32990,32990
171267,7,2031,6099,27-12-2025,3,9499,28497
171268,7,2089,6364,17-07-2025,1,38990,38990
171269,2,2051,6114,19-09-2024,2,9499,18998
171270,10,2110,6238,02-09-2023,1,31990,31990
171271,5,2024,6049,12-11-2022,1,24990,24990
171272,10,2021,6387,06-02-2025,1,38990,38990
171273,6,2036,6071,24-09-2024,1,18999,18999
171274,10,2091,6424,23-10-2025,1,12499,12499
171275,8,2116,6241,24-04-2025,1,7499,7499
171276,8,2002,6491,07-02-2026,1,79900,79900
171277,3,2061,6231,03-10-2024,1,44900,44900
171278,10,2120,6220,12-02-2024,1,12499,12499
171279,9,2068,6009,15-10-2024,1,18990,18990
171280,9,2112,6349,26-11-2023,2,5499,10998
171281,9,2016,6438,02-02-2026,1,51990,51990
171282,8,2111,6253,29-05-2023,1,4799,4799
171283,7,2039,6034,04-09-2024,1,1999,1999
171284,10,2068,6236,11-02-2026,2,18990,37980
171285,9,2016,6138,02-12-2025,2,51990,103980
171286,7,2022,6060,12-03-2026,1,99990,99990
171287,8,2016,6436,22-04-2024,1,51990,51990
171288,8,2108,6363,31-08-2025,1,36990,36990
171289,4,2116,6480,27-03-2026,1,7499,7499
171290,10,2020,6310,27-08-2025,1,59990,59990
171291,1,2007,6485,07-08-2023,1,25999,25999
171292,7,2006,6135,19-11-2025,1,33999,33999
171293,9,2070,6431,07-07-2024,1,10990,10990
171294,8,2069,6052,10-01-2026,1,14990,14990
171295,8,2047,6153,04-11-2025,1,5999,5999
171296,5,2103,6200,27-10-2024,1,32990,32990
171297,10,2027,6259,22-12-2025,1,22990,22990
171298,3,2048,6021,22-11-2025,2,1999,3998
171299,3,2111,6273,24-08-2023,1,4799,4799
171300,6,2102,6069,03-08-2025,1,30990,30990
171301,9,2076,6284,11-11-2022,1,38990,38990
171302,5,2073,6384,15-02-2026,1,27990,27990
171303,4,2115,6475,19-10-2023,1,3499,3499
171304,7,2024,6298,21-11-2025,1,24990,24990
171305,9,2023,6301,22-12-2022,1,42990,42990
171306,7,2062,6119,18-02-2026,1,72990,72990
171307,10,2111,6227,01-09-2025,1,4799,4799
171308,6,2120,6235,11-09-2025,3,12499,37497
171309,10,2031,6064,05-12-2024,1,9499,9499
171310,9,2050,6301,26-03-2023,1,12499,12499
171311,8,2003,6456,04-11-2025,1,27999,27999
171312,1,2090,6373,17-11-2024,1,30990,30990
171313,3,2056,6029,20-08-2025,1,1699,1699
171314,2,2008,6267,06-07-2023,1,22999,22999
171315,10,2086,6097,29-12-2025,1,17990,17990
171316,6,2082,6053,18-03-2026,1,46990,46990
171317,2,2049,6198,22-06-2025,2,21990,43980
171318,7,2070,6007,10-08-2025,1,10990,10990
171319,3,2060,6161,09-09-2025,1,1499,1499
171320,1,2001,6360,11-06-2025,1,26999,26999
171321,5,2054,6200,24-02-2026,1,4799,4799
171322,2,2072,6094,08-09-2024,2,32990,65980
171323,8,2011,6318,06-11-2025,1,79990,79990
171324,3,2023,6123,02-02-2025,1,42990,42990
171325,7,2088,6200,30-01-2025,1,18990,18990
171326,2,2074,6384,28-03-2026,1,44990,44990
171327,8,2013,6177,12-02-2025,1,47990,47990
171328,2,2096,6234,19-04-2025,1,34990,34990
171329,2,2014,6191,07-03-2025,1,114900,114900
171330,8,2009,6436,10-10-2025,1,10999,10999
171331,10,2024,6410,12-06-2025,1,24990,24990
171332,2,2076,6192,04-05-2022,1,38990,38990
171333,6,2081,6102,13-03-2025,1,34990,34990
171334,2,2119,6102,06-07-2024,1,9999,9999
171335,9,2060,6238,08-08-2023,1,1499,1499
171336,4,2046,6015,12-03-2026,1,2799,2799
171337,7,2014,6110,07-12-2025,1,114900,114900
171338,8,2096,6408,26-11-2025,1,34990,34990
171339,10,2013,6255,24-11-2024,1,47990,47990
171340,8,2106,6433,20-03-2026,1,41990,41990
171341,2,2018,6258,01-01-2026,2,84990,169980
171342,9,2025,6369,31-12-2024,2,33990,67980
171343,4,2071,6271,11-07-2025,1,24990,24990
171344,2,2056,6377,22-08-2024,1,1699,1699
171345,9,2114,6010,03-10-2025,1,7999,7999
171346,1,2107,6071,12-10-2023,1,33990,33990
171347,8,2073,6130,09-01-2026,1,27990,27990
171348,1,2083,6331,05-03-2026,1,18990,18990
171349,7,2094,6213,14-09-2025,1,37990,37990
171350,1,2111,6165,30-01-2024,1,4799,4799
171351,4,2108,6378,30-09-2025,1,36990,36990
171352,10,2043,6333,31-08-2024,1,7499,7499
171353,6,2023,6443,04-11-2025,1,42990,42990
171354,10,2069,6248,07-08-2025,1,14990,14990
171355,9,2004,6204,13-08-2024,2,21999,43998
171356,4,2047,6353,24-02-2026,1,5999,5999
171357,9,2034,6431,05-05-2023,1,13499,13499
171358,1,2069,6438,05-07-2025,1,14990,14990
171359,9,2076,6307,07-01-2025,1,38990,38990
171360,2,2096,6056,28-01-2026,1,34990,34990
171361,7,2008,6473,13-06-2025,2,22999,45998
171362,6,2074,6371,26-09-2025,1,44990,44990
171363,8,2040,6255,10-02-2025,1,1199,1199
171364,10,2095,6198,27-06-2025,2,14999,29998
171365,4,2068,6403,01-06-2025,1,18990,18990
171366,8,2088,6415,26-05-2024,1,18990,18990
171367,3,2082,6157,26-12-2024,1,46990,46990
171368,10,2086,6479,01-09-2024,1,17990,17990
171369,6,2041,6424,24-06-2025,1,24990,24990
171370,2,2079,6270,01-02-2025,1,21990,21990
171371,3,2051,6382,04-07-2025,1,9499,9499
171372,3,2089,6327,14-07-2025,1,38990,38990
171373,2,2082,6208,20-12-2025,1,46990,46990
171374,4,2113,6196,02-08-2025,1,9499,9499
171375,6,2082,6063,26-01-2023,1,46990,46990
171376,8,2071,6036,04-04-2025,1,24990,24990
171377,7,2052,6145,19-12-2023,1,15999,15999
171378,10,2054,6164,08-03-2024,1,4799,4799
171379,2,2056,6388,05-10-2025,1,1699,1699
171380,9,2059,6021,23-02-2026,1,3499,3499
171381,8,2026,6089,19-08-2024,1,29990,29990
171382,9,2084,6093,14-10-2024,1,49990,49990
171383,4,2025,6380,19-06-2025,1,33990,33990
171384,10,2069,6398,22-03-2026,1,14990,14990
171385,2,2074,6371,29-07-2025,2,44990,89980
171386,9,2055,6293,10-03-2026,1,5499,5499
171387,7,2058,6339,09-02-2026,1,9999,9999
171388,3,2106,6483,11-12-2025,1,41990,41990
171389,7,2021,6165,21-05-2024,1,38990,38990
171390,1,2100,6410,27-03-2026,1,1699,1699
171391,6,2117,6449,25-01-2026,1,5999,5999
171392,4,2086,6096,23-11-2023,1,17990,17990
171393,3,2116,6324,03-07-2023,2,7499,14998
171394,3,2017,6330,25-03-2026,3,64990,194970
171395,3,2070,6170,24-03-2026,2,10990,21980
171396,3,2115,6027,24-05-2024,1,3499,3499
171397,8,2118,6126,20-09-2025,1,10999,10999
171398,9,2103,6279,11-02-2026,1,32990,32990
171399,9,2021,6207,08-09-2024,1,38990,38990
171400,2,2051,6201,15-02-2026,2,9499,18998
171401,8,2011,6211,02-03-2026,1,79990,79990
171402,6,2075,6086,30-03-2026,1,13990,13990
171403,9,2028,6092,03-06-2025,1,32990,32990
171404,1,2083,6036,27-09-2024,1,18990,18990
171405,1,2044,6153,21-02-2026,1,9499,9499
171406,5,2041,6476,04-05-2025,1,24990,24990
171407,6,2079,6030,06-12-2025,1,21990,21990
171408,5,2005,6349,04-09-2023,1,12999,12999
171409,2,2107,6206,02-12-2024,1,33990,33990
171410,5,2092,6355,02-07-2025,1,13999,13999
171411,9,2063,6388,21-03-2024,1,34990,34990
171412,7,2021,6478,25-03-2025,1,38990,38990
171413,5,2076,6145,24-12-2023,2,38990,77980
171414,6,2100,6280,14-02-2026,1,1699,1699
171415,8,2045,6361,31-10-2023,1,22990,22990
171416,2,2001,6161,23-04-2023,1,26999,26999
171417,1,2003,6474,06-03-2026,1,27999,27999
171418,1,2055,6426,17-03-2026,1,5499,5499
171419,10,2115,6453,06-02-2026,1,3499,3499
171420,5,2010,6427,04-03-2026,1,19999,19999
171421,9,2075,6200,01-11-2024,1,13990,13990
171422,2,2008,6312,18-07-2023,1,22999,22999
171423,3,2022,6439,29-04-2025,3,99990,299970
171424,1,2102,6416,25-12-2025,2,30990,61980
171425,2,2045,6361,09-08-2023,1,22990,22990
171426,6,2067,6413,11-07-2023,1,15990,15990
171427,8,2067,6185,05-09-2025,1,15990,15990
171428,1,2115,6158,29-03-2026,1,3499,3499
171429,8,2081,6128,16-10-2025,1,34990,34990
171430,3,2011,6392,19-10-2025,1,79990,79990
171431,5,2003,6205,18-09-2025,1,27999,27999
171432,7,2060,6016,14-02-2026,1,1499,1499
171433,9,2004,6301,12-08-2023,1,21999,21999
171434,9,2037,6276,17-04-2025,1,10499,10499
171435,3,2113,6425,02-09-2025,1,9499,9499
171436,10,2064,6112,20-09-2024,1,19990,19990
171437,9,2091,6325,22-03-2026,1,12499,12499
171438,4,2042,6197,20-04-2025,1,26990,26990
171439,10,2027,6466,01-02-2023,1,22990,22990
171440,9,2071,6101,09-11-2024,1,24990,24990
171441,10,2037,6480,08-01-2026,1,10499,10499
171442,2,2076,6267,06-10-2023,1,38990,38990
171443,1,2017,6026,27-01-2026,1,64990,64990
171444,6,2115,6053,19-03-2025,2,3499,6998
171445,3,2008,6063,18-06-2023,1,22999,22999
171446,10,2047,6213,11-03-2025,2,5999,11998
171447,10,2061,6274,27-09-2024,1,44900,44900
171448,8,2054,6472,27-03-2025,1,4799,4799
171449,9,2098,6171,31-03-2026,1,2799,2799
171450,9,2099,6186,02-11-2025,1,5999,5999
171451,8,2076,6103,03-01-2023,1,38990,38990
171452,10,2041,6182,06-03-2024,1,24990,24990
171453,4,2035,6460,20-10-2022,1,3499,3499
171454,8,2069,6438,08-03-2025,1,14990,14990
171455,5,2090,6074,01-05-2024,1,30990,30990
171456,4,2053,6214,06-01-2026,1,750,750
171457,8,2015,6408,10-03-2026,2,44990,89980
171458,5,2073,6439,01-11-2025,1,27990,27990
171459,10,2068,6176,05-10-2025,1,18990,18990
171460,10,2040,6361,01-07-2024,1,1199,1199
171461,3,2016,6267,10-11-2024,1,51990,51990
171462,2,2112,6344,06-12-2025,1,5499,5499
171463,3,2072,6190,28-02-2022,1,32990,32990
171464,4,2067,6165,30-07-2025,2,15990,31980
171465,2,2012,6494,11-12-2025,2,56990,113980
171466,4,2099,6289,30-03-2026,1,5999,5999
171467,8,2096,6222,21-02-2023,1,34990,34990
171468,4,2024,6264,24-03-2025,1,24990,24990
171469,6,2111,6330,05-03-2026,1,4799,4799
171470,1,2006,6070,23-01-2026,1,33999,33999
171471,4,2028,6485,14-08-2022,1,32990,32990
171472,4,2004,6326,01-08-2025,1,21999,21999
171473,1,2115,6202,30-10-2025,2,3499,6998
171474,9,2077,6321,24-01-2026,1,34990,34990
171475,9,2104,6286,24-02-2023,1,44990,44990
171476,10,2042,6094,23-02-2025,1,26990,26990
171477,6,2072,6442,03-08-2025,1,32990,32990
171478,10,2043,6372,14-08-2025,1,7499,7499
171479,10,2043,6414,14-03-2025,1,7499,7499
171480,2,2046,6473,31-03-2024,1,2799,2799
171481,3,2087,6399,19-09-2025,1,19990,19990
171482,5,2067,6039,21-01-2026,2,15990,31980
171483,1,2001,6011,01-02-2024,1,26999,26999
171484,5,2077,6189,24-10-2025,1,34990,34990
171485,9,2049,6379,18-02-2024,1,21990,21990
171486,7,2056,6287,29-10-2025,1,1699,1699
171487,4,2052,6262,26-05-2025,1,15999,15999
171488,9,2024,6295,18-04-2023,2,24990,49980
171489,9,2051,6139,28-10-2024,1,9499,9499
171490,3,2010,6475,29-08-2025,1,19999,19999
171491,3,2102,6073,25-05-2025,1,30990,30990
171492,6,2105,6302,23-02-2026,2,24990,49980
171493,9,2014,6376,27-06-2023,1,114900,114900
171494,9,2069,6494,14-12-2025,1,14990,14990
171495,10,2024,6062,11-06-2025,1,24990,24990
171496,3,2086,6003,20-03-2025,1,17990,17990
171497,9,2085,6459,27-12-2023,1,29990,29990
171498,8,2030,6168,30-06-2024,1,35990,35990
171499,1,2065,6218,10-10-2024,1,29990,29990
171500,8,2048,6329,14-01-2026,1,1999,1999
171501,2,2113,6264,30-09-2025,1,9499,9499
171502,7,2048,6334,21-11-2025,2,1999,3998
171503,5,2042,6087,20-02-2024,1,26990,26990
171504,10,2037,6039,20-10-2025,1,10499,10499
171505,7,2068,6197,23-03-2026,1,18990,18990
171506,7,2110,6382,12-06-2025,2,31990,63980
171507,6,2088,6183,26-10-2025,1,18990,18990
171508,8,2008,6098,02-01-2026,1,22999,22999
171509,3,2100,6371,25-01-2026,2,1699,3398
171510,5,2054,6196,24-11-2025,1,4799,4799
171511,7,2096,6271,02-10-2025,1,34990,34990
171512,8,2027,6070,14-01-2026,1,22990,22990
171513,4,2045,6425,21-06-2025,1,22990,22990
171514,9,2007,6284,15-05-2025,1,25999,25999
171515,10,2106,6242,12-03-2026,1,41990,41990
171516,7,2098,6149,31-12-2025,1,2799,2799
171517,8,2076,6116,14-04-2024,1,38990,38990
171518,5,2058,6144,29-02-2024,1,9999,9999
171519,5,2052,6127,11-12-2025,1,15999,15999
171520,8,2055,6019,31-08-2025,1,5499,5499
171521,6,2034,6363,25-08-2024,1,13499,13499
171522,4,2040,6452,24-03-2026,1,1199,1199
171523,8,2022,6396,28-11-2025,1,99990,99990
171524,2,2047,6500,16-07-2024,1,5999,5999
171525,8,2116,6247,29-03-2026,1,7499,7499
171526,4,2077,6113,30-09-2025,1,34990,34990
171527,8,2084,6359,26-10-2025,1,49990,49990
171528,6,2085,6008,11-04-2025,1,29990,29990
171529,8,2105,6354,15-02-2025,1,24990,24990
171530,1,2038,6254,29-08-2024,1,1799,1799
171531,5,2048,6184,28-02-2025,1,1999,1999
171532,5,2011,6106,30-05-2025,1,79990,79990
171533,5,2013,6067,19-12-2025,2,47990,95980
171534,10,2011,6146,15-11-2025,2,79990,159980
171535,4,2101,6405,19-12-2022,1,38990,38990
171536,6,2117,6166,06-10-2025,1,5999,5999
171537,4,2020,6299,20-11-2025,1,59990,59990
171538,3,2015,6260,03-05-2025,1,44990,44990
171539,9,2113,6231,16-06-2024,1,9499,9499
171540,5,2005,6277,05-11-2024,1,12999,12999
171541,6,2099,6253,31-01-2023,1,5999,5999
171542,6,2064,6127,05-09-2025,3,19990,59970
171543,3,2004,6192,24-03-2025,1,21999,21999
171544,2,2059,6386,26-03-2026,1,3499,3499
171545,5,2014,6114,02-07-2023,1,114900,114900
171546,5,2035,6108,10-10-2025,1,3499,3499
171547,4,2111,6210,21-10-2024,1,4799,4799
171548,2,2104,6092,04-02-2025,1,44990,44990
171549,5,2093,6468,02-02-2026,1,29990,29990
171550,5,2087,6053,28-01-2024,2,19990,39980
171551,10,2064,6492,18-03-2023,1,19990,19990
171552,6,2066,6185,27-12-2024,1,23990,23990
171553,8,2054,6028,08-01-2024,2,4799,9598
171554,4,2009,6168,16-04-2024,1,10999,10999
171555,2,2084,6075,04-07-2024,1,49990,49990
171556,3,2041,6470,18-12-2024,1,24990,24990
171557,8,2020,6387,19-05-2024,1,59990,59990
171558,4,2093,6442,30-12-2025,1,29990,29990
171559,3,2081,6221,20-06-2025,1,34990,34990
171560,2,2112,6226,18-11-2025,1,5499,5499
171561,3,2025,6109,04-11-2025,1,33990,33990
171562,10,2019,6308,08-04-2024,1,52990,52990
171563,9,2108,6051,07-06-2024,2,36990,73980
171564,9,2003,6028,05-07-2025,1,27999,27999
171565,5,2066,6063,14-01-2026,1,23990,23990
171566,10,2103,6278,09-12-2025,1,32990,32990
171567,5,2006,6222,23-02-2025,1,33999,33999
171568,1,2056,6490,10-11-2025,1,1699,1699
171569,1,2080,6484,30-10-2025,2,52990,105980
171570,9,2046,6166,26-12-2025,3,2799,8397
171571,2,2031,6122,27-12-2025,2,9499,18998
171572,10,2022,6455,20-06-2025,1,99990,99990
171573,6,2011,6024,18-05-2025,1,79990,79990
171574,8,2001,6038,14-02-2026,1,26999,26999
171575,7,2094,6398,11-03-2026,1,37990,37990
171576,8,2042,6245,10-11-2022,1,26990,26990
171577,3,2067,6297,01-03-2026,1,15990,15990
171578,10,2091,6452,17-02-2026,1,12499,12499
171579,3,2021,6261,01-12-2024,1,38990,38990
171580,3,2003,6431,13-12-2025,1,27999,27999
171581,4,2030,6420,07-01-2026,1,35990,35990
171582,1,2018,6031,07-09-2024,1,84990,84990
171583,1,2028,6292,05-02-2026,1,32990,32990
171584,7,2005,6365,06-07-2025,1,12999,12999
171585,2,2054,6302,25-10-2024,1,4799,4799
171586,2,2069,6403,04-06-2024,1,14990,14990
171587,9,2080,6284,21-01-2025,1,52990,52990
171588,4,2095,6223,25-10-2025,3,14999,44997
171589,10,2042,6480,06-03-2026,1,26990,26990
171590,10,2019,6129,31-12-2025,2,52990,105980
171591,2,2119,6252,11-02-2026,2,9999,19998
171592,9,2099,6440,11-01-2025,1,5999,5999
171593,4,2109,6144,04-01-2025,1,42990,42990
171594,2,2025,6469,10-05-2025,2,33990,67980
171595,10,2089,6058,13-12-2025,1,38990,38990
171596,8,2093,6085,22-01-2026,1,29990,29990
171597,3,2016,6445,19-01-2026,1,51990,51990
171598,3,2001,6242,19-02-2026,1,26999,26999
171599,5,2098,6101,01-03-2026,1,2799,2799
171600,7,2101,6092,30-05-2023,3,38990,116970
171601,6,2005,6008,12-04-2024,1,12999,12999
171602,9,2092,6271,21-08-2025,2,13999,27998
171603,4,2092,6455,17-08-2024,1,13999,13999
171604,7,2088,6241,19-02-2026,1,18990,18990
171605,6,2085,6048,04-02-2024,1,29990,29990
171606,6,2072,6181,30-12-2025,1,32990,32990
171607,3,2090,6396,02-02-2026,1,30990,30990
171608,4,2017,6457,10-08-2025,1,64990,64990
171609,3,2101,6406,10-12-2025,1,38990,38990
171610,7,2111,6486,02-10-2023,2,4799,9598
171611,7,2115,6272,06-07-2025,1,3499,3499
171612,3,2056,6127,02-10-2025,1,1699,1699
171613,7,2120,6388,04-08-2024,1,12499,12499
171614,1,2103,6361,17-12-2023,2,32990,65980
171615,5,2056,6329,01-03-2026,1,1699,1699
171616,3,2049,6498,17-09-2024,1,21990,21990
171617,6,2096,6047,12-01-2026,1,34990,34990
171618,10,2032,6229,23-11-2024,1,11499,11499
171619,3,2075,6192,19-11-2022,1,13990,13990
171620,4,2097,6122,07-06-2024,1,3999,3999
171621,4,2103,6010,19-03-2026,1,32990,32990
171622,6,2083,6494,22-06-2025,1,18990,18990
171623,10,2013,6082,07-12-2024,1,47990,47990
171624,3,2084,6280,08-11-2025,2,49990,99980
171625,1,2106,6215,24-08-2025,1,41990,41990
171626,10,2012,6297,17-03-2026,1,56990,56990
171627,9,2106,6126,11-11-2025,1,41990,41990
171628,5,2112,6037,18-05-2025,1,5499,5499
171629,8,2012,6075,18-07-2025,1,56990,56990
171630,9,2059,6068,03-05-2025,2,3499,6998
171631,1,2091,6261,07-07-2025,2,12499,24998
171632,10,2058,6352,10-07-2023,1,9999,9999
171633,6,2056,6463,10-11-2023,3,1699,5097
171634,7,2117,6463,02-01-2025,1,5999,5999
171635,3,2030,6153,25-09-2025,1,35990,35990
171636,6,2115,6417,13-07-2024,1,3499,3499
171637,3,2008,6359,09-07-2023,2,22999,45998
171638,5,2031,6331,04-03-2026,1,9499,9499
171639,3,2118,6230,16-08-2022,1,10999,10999
171640,2,2013,6390,19-12-2025,1,47990,47990
171641,10,2090,6374,22-02-2026,1,30990,30990
171642,10,2051,6347,20-03-2026,1,9499,9499
171643,7,2082,6027,08-04-2024,1,46990,46990
171644,7,2096,6070,23-12-2025,1,34990,34990
171645,8,2053,6207,12-02-2025,1,750,750
171646,6,2103,6092,30-04-2023,2,32990,65980
171647,10,2088,6448,18-08-2023,1,18990,18990
171648,2,2015,6436,28-10-2025,1,44990,44990
171649,1,2098,6164,27-09-2025,2,2799,5598
171650,5,2113,6172,11-11-2024,1,9499,9499
171651,5,2063,6106,26-08-2025,1,34990,34990
171652,8,2102,6284,30-11-2023,1,30990,30990
171653,6,2049,6426,29-07-2025,1,21990,21990
171654,7,2026,6219,10-02-2026,1,29990,29990
171655,3,2116,6073,26-07-2024,1,7499,7499
171656,5,2114,6277,13-03-2025,2,7999,15998
171657,1,2012,6449,25-03-2022,1,56990,56990
171658,7,2064,6493,14-12-2022,1,19990,19990
171659,7,2011,6155,02-11-2025,1,79990,79990
171660,3,2036,6352,15-01-2026,1,18999,18999
171661,2,2011,6111,25-10-2025,1,79990,79990
171662,3,2044,6411,05-03-2026,1,9499,9499
171663,7,2008,6411,25-11-2025,1,22999,22999
171664,10,2001,6381,24-06-2025,2,26999,53998
171665,4,2021,6167,24-10-2023,2,38990,77980
